customer_id,transaction_id,transaction_time,transaction_amount,transaction_type,transaction_description
535,2939,16:49:00,4766.82,transfer,Bank Transfer
535,2940,16:55:00,5357.8,deposit,Cash Deposit
535,2941,16:56:00,1804.64,transfer,Bank Transfer
535,2942,16:57:00,33984.91,transfer,Bank Transfer
535,2943,17:03:00,5857.72,transfer,Cash Deposit
535,2944,17:05:00,3880.34,withdrawal,Cash Withdrawal
535,2945,17:14:00,46362.11,deposit,Check Deposit
535,2946,17:18:00,30918.01,payment,Utility Bill
536,2947,17:22:00,4686.54,transfer,Cash Deposit
536,2948,17:25:00,34373.78,withdrawal,Cash Deposit
536,2949,17:28:00,1246.13,withdrawal,ATM Withdrawal
536,2950,17:35:00,4654.21,deposit,Salary Deposit
536,2951,17:36:00,4202.84,transfer,Bank Transfer
536,2952,17:37:00,48058.92,deposit,Check Deposit
536,2953,17:42:00,3870.29,transfer,Bank Transfer
536,2954,17:52:00,2023.54,payment,Utility Bill
536,2955,17:59:00,662.12,deposit,Salary Deposit
536,2956,18:08:00,466.39,deposit,Salary Deposit
537,2957,18:12:00,29995.6,transfer,Online Transfer
537,2958,18:18:00,2032.38,deposit,Check Deposit
537,2959,18:21:00,1395.31,transfer,Bank Transfer
537,2960,18:30:00,25273.34,withdrawal,Online Transfer
537,2961,18:34:00,4463.19,payment,Restaurant Bill
537,2962,18:44:00,4306.22,transfer,Cash Deposit
537,2963,18:52:00,3940.06,deposit,Salary Deposit
538,2964,18:57:00,12816.37,payment,Cash Deposit
538,2965,19:03:00,43807.01,payment,Online Transfer
538,2966,19:06:00,30198.12,transfer,Bank Transfer
538,2967,19:11:00,37415.56,deposit,Check Deposit
538,2968,19:19:00,20091.32,withdrawal,Cash Deposit
538,2969,19:28:00,33316.96,transfer,Online Transfer
538,2970,19:30:00,42373.87,deposit,Salary Deposit
539,2971,19:39:00,24992.04,payment,Cash Deposit
539,2972,19:49:00,2123.91,deposit,Check Deposit
539,2973,19:52:00,3737.76,payment,Utility Bill
539,2974,19:59:00,2696.24,deposit,Cash Deposit
539,2975,20:04:00,46259.17,payment,Online Purchase
539,2976,20:11:00,26198.94,payment,Cash Deposit
539,2977,20:13:00,45681.02,withdrawal,ATM Withdrawal
540,2978,20:15:00,38837.72,payment,Restaurant Bill
540,2979,20:25:00,35030.38,payment,Cash Deposit
541,2980,20:33:00,36595.08,deposit,Check Deposit
541,2981,20:36:00,4758.66,deposit,Salary Deposit
541,2982,20:40:00,11344.93,withdrawal,ATM Withdrawal
541,2983,20:49:00,1631.9,withdrawal,Cash Withdrawal
541,2984,20:54:00,11676.68,transfer,Online Transfer
541,2985,21:03:00,7297.75,deposit,Online Transfer
541,2986,21:06:00,11531.39,deposit,Cash Deposit
541,2987,21:07:00,9917.45,withdrawal,Cash Withdrawal
542,2988,21:12:00,33987.83,withdrawal,Cash Withdrawal
542,2989,21:18:00,34970.7,deposit,Cash Deposit
542,2990,21:23:00,44536.06,withdrawal,Online Transfer
542,2991,21:30:00,2115.53,payment,Utility Bill
542,2992,21:39:00,4776.3,withdrawal,Online Transfer
542,2993,21:42:00,14194.03,withdrawal,ATM Withdrawal
542,2994,21:50:00,45664.08,withdrawal,ATM Withdrawal
542,2995,21:56:00,1871.49,payment,Online Purchase
542,2996,22:05:00,3564.71,withdrawal,Cash Withdrawal
542,2997,22:09:00,25400.56,deposit,Online Transfer
543,2998,22:14:00,103.84,deposit,Check Deposit
543,2999,22:17:00,34416.4,transfer,Online Transfer
543,3000,22:21:00,31050.09,withdrawal,Cash Deposit
543,3001,22:30:00,39253.76,deposit,Check Deposit
543,3002,22:39:00,46512.41,payment,Cash Deposit
544,3003,22:49:00,17787.74,payment,Restaurant Bill
544,3004,22:58:00,2366.17,withdrawal,ATM Withdrawal
544,3005,23:03:00,2302.1,withdrawal,ATM Withdrawal
544,3006,23:04:00,2228.32,transfer,Bank Transfer
544,3007,23:14:00,18452.59,transfer,Bank Transfer
545,3008,23:22:00,10153.8,transfer,Online Transfer
545,3009,23:23:00,3553.16,deposit,Salary Deposit
545,3010,23:26:00,33466.23,transfer,Online Transfer
545,3011,23:33:00,4061.31,deposit,Online Transfer
545,3012,23:41:00,645.81,deposit,Salary Deposit
545,3013,23:45:00,305.85,withdrawal,Cash Withdrawal
545,3014,23:47:00,1031.0,withdrawal,Cash Withdrawal
546,3015,23:52:00,38505.03,withdrawal,Online Transfer
546,3016,00:01:00,719.86,withdrawal,ATM Withdrawal
546,3017,00:11:00,4804.43,withdrawal,ATM Withdrawal
546,3018,00:18:00,26035.14,payment,Utility Bill
546,3019,00:21:00,4194.83,payment,Online Transfer
546,3020,00:31:00,1827.87,payment,Restaurant Bill
546,3021,00:37:00,770.07,deposit,Check Deposit
546,3022,00:43:00,408.15,deposit,Online Transfer
546,3023,00:48:00,1024.94,payment,Online Purchase
546,3024,00:49:00,4589.71,payment,Utility Bill
547,3025,00:57:00,29500.17,payment,Online Purchase
547,3026,01:01:00,4816.25,payment,Restaurant Bill
547,3027,01:11:00,4102.46,deposit,Salary Deposit
547,3028,01:20:00,39437.88,withdrawal,ATM Withdrawal
547,3029,01:29:00,4707.09,transfer,Bank Transfer
547,3030,01:31:00,19130.55,deposit,Check Deposit
548,3031,01:38:00,16380.83,transfer,Online Transfer
548,3032,01:41:00,17127.65,payment,Utility Bill
548,3033,01:43:00,4821.51,payment,Utility Bill
548,3034,01:49:00,30277.61,deposit,Check Deposit
548,3035,01:57:00,33505.64,deposit,Check Deposit
548,3036,01:58:00,27236.54,withdrawal,Cash Withdrawal
548,3037,02:07:00,15111.44,deposit,Salary Deposit
548,3038,02:15:00,1661.52,transfer,Bank Transfer
549,3039,02:23:00,37138.03,payment,Utility Bill
549,3040,02:29:00,47542.69,withdrawal,Online Transfer
549,3041,02:37:00,17015.48,transfer,Online Transfer
549,3042,02:39:00,37619.83,transfer,Cash Deposit
549,3043,02:48:00,4091.21,transfer,Bank Transfer
550,3044,02:49:00,227.97,deposit,Online Transfer
550,3045,02:54:00,8245.96,deposit,Cash Deposit
550,3046,03:01:00,18698.46,deposit,Online Transfer
550,3047,03:09:00,29057.58,withdrawal,Cash Withdrawal
550,3048,03:19:00,1897.98,deposit,Cash Deposit
550,3049,03:23:00,3716.08,transfer,Online Transfer
550,3050,03:31:00,25409.83,deposit,Cash Deposit
551,3051,03:39:00,2385.4,transfer,Cash Deposit
551,3052,03:44:00,38376.67,withdrawal,Cash Withdrawal
552,3053,03:52:00,36877.28,transfer,Bank Transfer
553,3054,03:55:00,39506.3,withdrawal,Online Transfer
553,3055,04:04:00,4216.6,withdrawal,Online Transfer
553,3056,04:05:00,48328.19,transfer,Bank Transfer
553,3057,04:12:00,3811.83,payment,Cash Deposit
553,3058,04:21:00,3889.39,payment,Online Purchase
553,3059,04:22:00,2309.74,transfer,Bank Transfer
553,3060,04:26:00,2092.79,transfer,Bank Transfer
553,3061,04:28:00,40041.83,transfer,Bank Transfer
553,3062,04:37:00,2856.71,deposit,Salary Deposit
554,3063,04:47:00,7059.31,payment,Online Transfer
554,3064,04:57:00,1313.96,deposit,Check Deposit
554,3065,05:07:00,30336.3,withdrawal,Online Transfer
554,3066,05:16:00,28903.39,withdrawal,Cash Withdrawal
554,3067,05:22:00,3032.77,deposit,Check Deposit
555,3068,05:31:00,43487.13,deposit,Cash Deposit
555,3069,05:41:00,962.57,payment,Online Transfer
555,3070,05:48:00,5406.94,withdrawal,Cash Deposit
555,3071,05:52:00,18669.33,withdrawal,Cash Withdrawal
556,3072,05:55:00,41994.28,withdrawal,Cash Withdrawal
556,3073,06:03:00,34882.5,deposit,Check Deposit
556,3074,06:10:00,2073.27,transfer,Cash Deposit
556,3075,06:15:00,22562.99,payment,Online Purchase
556,3076,06:19:00,7209.89,transfer,Cash Deposit
556,3077,06:24:00,8062.31,deposit,Salary Deposit
556,3078,06:28:00,1783.64,payment,Cash Deposit
557,3079,06:31:00,32569.74,payment,Utility Bill
557,3080,06:35:00,3131.77,withdrawal,Online Transfer
557,3081,06:44:00,39400.65,payment,Online Purchase
557,3082,06:48:00,635.63,payment,Utility Bill
557,3083,06:49:00,39670.84,payment,Restaurant Bill
557,3084,06:50:00,2289.29,deposit,Cash Deposit
557,3085,06:57:00,939.11,transfer,Online Transfer
557,3086,07:03:00,1396.85,transfer,Bank Transfer
558,3087,07:09:00,30837.51,deposit,Salary Deposit
558,3088,07:10:00,26461.41,transfer,Online Transfer
558,3089,07:13:00,43268.57,withdrawal,ATM Withdrawal
558,3090,07:19:00,3256.26,deposit,Cash Deposit
558,3091,07:23:00,4493.43,payment,Online Transfer
558,3092,07:29:00,22619.8,deposit,Online Transfer
558,3093,07:32:00,4566.91,transfer,Bank Transfer
558,3094,07:39:00,4264.69,payment,Restaurant Bill
559,3095,07:43:00,1319.8,payment,Online Purchase
559,3096,07:52:00,26252.19,transfer,Bank Transfer
559,3097,08:00:00,10863.64,payment,Restaurant Bill
559,3098,08:08:00,3316.8,withdrawal,Online Transfer
559,3099,08:18:00,18976.29,deposit,Check Deposit
559,3100,08:22:00,4678.61,withdrawal,ATM Withdrawal
559,3101,08:27:00,1914.25,transfer,Online Transfer
559,3102,08:31:00,42491.09,deposit,Salary Deposit
559,3103,08:41:00,2583.56,withdrawal,ATM Withdrawal
559,3104,08:43:00,24520.26,payment,Online Purchase
560,3105,08:46:00,3374.58,transfer,Online Transfer
560,3106,08:47:00,11954.52,payment,Online Transfer
560,3107,08:57:00,3233.04,deposit,Cash Deposit
560,3108,08:59:00,26243.63,deposit,Check Deposit
560,3109,09:08:00,3496.42,withdrawal,Online Transfer
560,3110,09:14:00,16719.51,transfer,Online Transfer
560,3111,09:22:00,36811.28,deposit,Cash Deposit
560,3112,09:27:00,49155.97,withdrawal,Cash Deposit
561,3113,09:29:00,1865.58,withdrawal,Cash Withdrawal
561,3114,09:39:00,27574.83,withdrawal,Cash Deposit
561,3115,09:47:00,921.74,payment,Restaurant Bill
561,3116,09:48:00,22432.02,deposit,Cash Deposit
561,3117,09:51:00,3521.43,transfer,Bank Transfer
561,3118,09:58:00,3732.45,transfer,Bank Transfer
561,3119,09:59:00,46821.91,payment,Online Transfer
561,3120,10:07:00,4153.44,deposit,Cash Deposit
562,3121,10:16:00,2656.42,transfer,Online Transfer
562,3122,10:22:00,33667.56,payment,Restaurant Bill
562,3123,10:32:00,33003.79,payment,Utility Bill
562,3124,10:39:00,27629.82,transfer,Bank Transfer
562,3125,10:43:00,2465.87,deposit,Online Transfer
562,3126,10:46:00,3312.81,deposit,Cash Deposit
563,3127,10:55:00,2936.19,deposit,Cash Deposit
563,3128,11:01:00,6716.69,deposit,Check Deposit
564,3129,11:08:00,1887.18,withdrawal,ATM Withdrawal
564,3130,11:15:00,44655.96,payment,Utility Bill
564,3131,11:16:00,2050.75,transfer,Online Transfer
564,3132,11:25:00,4025.7,deposit,Online Transfer
564,3133,11:29:00,33587.76,withdrawal,ATM Withdrawal
564,3134,11:35:00,46598.69,withdrawal,ATM Withdrawal
564,3135,11:40:00,3220.7,transfer,Cash Deposit
564,3136,11:46:00,49706.6,payment,Online Transfer
564,3137,11:49:00,3419.12,payment,Restaurant Bill
564,3138,11:56:00,3802.95,withdrawal,ATM Withdrawal
565,3139,11:59:00,3560.95,payment,Restaurant Bill
565,3140,12:00:00,4472.35,payment,Utility Bill
565,3141,12:08:00,14601.04,deposit,Salary Deposit
565,3142,12:09:00,25774.93,payment,Cash Deposit
565,3143,12:16:00,2921.1,deposit,Salary Deposit
565,3144,12:19:00,495.73,withdrawal,Cash Withdrawal
566,3145,12:25:00,352.3,transfer,Cash Deposit
566,3146,12:28:00,2331.54,transfer,Bank Transfer
566,3147,12:29:00,17950.69,deposit,Check Deposit
566,3148,12:33:00,2961.74,payment,Utility Bill
566,3149,12:36:00,5594.82,deposit,Cash Deposit
566,3150,12:42:00,38565.92,payment,Utility Bill
566,3151,12:45:00,3581.01,withdrawal,Cash Deposit
567,3152,12:49:00,20539.01,payment,Online Purchase
567,3153,12:53:00,698.69,transfer,Cash Deposit
567,3154,12:54:00,34694.73,payment,Online Purchase
567,3155,12:58:00,6378.61,deposit,Cash Deposit
567,3156,13:02:00,32387.49,payment,Online Purchase
567,3157,13:12:00,2732.62,deposit,Cash Deposit
567,3158,13:14:00,13260.52,payment,Restaurant Bill
568,3159,13:19:00,22347.5,transfer,Online Transfer
568,3160,13:29:00,2241.43,payment,Cash Deposit
568,3161,13:30:00,1318.9,transfer,Online Transfer
569,3162,13:40:00,40798.83,deposit,Cash Deposit
569,3163,13:50:00,43643.11,withdrawal,ATM Withdrawal
569,3164,13:55:00,3745.24,payment,Restaurant Bill
569,3165,14:05:00,4900.08,payment,Utility Bill
569,3166,14:09:00,29613.44,payment,Restaurant Bill
569,3167,14:17:00,4292.38,deposit,Salary Deposit
569,3168,14:18:00,32774.39,payment,Utility Bill
569,3169,14:28:00,2127.5,payment,Online Purchase
569,3170,14:30:00,45803.44,payment,Online Purchase
569,3171,14:37:00,7828.98,withdrawal,Cash Withdrawal
570,3172,14:41:00,3641.04,payment,Restaurant Bill
570,3173,14:50:00,30296.36,withdrawal,ATM Withdrawal
570,3174,14:51:00,735.47,payment,Restaurant Bill
570,3175,14:56:00,47149.76,deposit,Check Deposit
570,3176,15:06:00,3132.09,transfer,Bank Transfer
570,3177,15:16:00,733.15,withdrawal,ATM Withdrawal
570,3178,15:17:00,4109.28,deposit,Salary Deposit
570,3179,15:20:00,2742.56,transfer,Online Transfer
570,3180,15:28:00,39210.27,transfer,Online Transfer
571,3181,15:36:00,3801.26,withdrawal,ATM Withdrawal
571,3182,15:45:00,29716.3,deposit,Online Transfer
571,3183,15:47:00,2789.49,withdrawal,Cash Deposit
572,3184,15:55:00,1833.96,payment,Online Purchase
572,3185,16:00:00,17093.31,deposit,Cash Deposit
572,3186,16:06:00,5356.0,transfer,Bank Transfer
572,3187,16:14:00,10977.15,withdrawal,Cash Deposit
572,3188,16:24:00,4152.71,deposit,Cash Deposit
573,3189,16:30:00,3049.17,transfer,Online Transfer
573,3190,16:35:00,42746.15,withdrawal,Cash Withdrawal
573,3191,16:43:00,3961.83,deposit,Cash Deposit
573,3192,16:49:00,1076.09,transfer,Bank Transfer
574,3193,16:51:00,3681.41,transfer,Bank Transfer
574,3194,16:59:00,33118.06,deposit,Check Deposit
574,3195,17:00:00,27129.59,transfer,Bank Transfer
574,3196,17:01:00,24022.45,deposit,Cash Deposit
574,3197,17:10:00,13907.62,withdrawal,Cash Withdrawal
575,3198,17:13:00,42638.05,transfer,Bank Transfer
576,3199,17:14:00,3870.31,withdrawal,Cash Withdrawal
576,3200,17:20:00,4409.13,deposit,Cash Deposit
576,3201,17:22:00,44612.8,deposit,Check Deposit
576,3202,17:31:00,833.8,payment,Online Transfer
576,3203,17:35:00,5742.22,withdrawal,Online Transfer
576,3204,17:37:00,37045.92,deposit,Cash Deposit
576,3205,17:40:00,4362.69,deposit,Check Deposit
576,3206,17:47:00,25922.57,transfer,Online Transfer
576,3207,17:57:00,16135.09,deposit,Cash Deposit
576,3208,18:01:00,4828.16,withdrawal,ATM Withdrawal
577,3209,18:10:00,3140.01,transfer,Online Transfer
577,3210,18:19:00,914.62,payment,Restaurant Bill
577,3211,18:24:00,30012.47,payment,Restaurant Bill
577,3212,18:31:00,35508.51,withdrawal,Cash Withdrawal
577,3213,18:34:00,3552.94,deposit,Check Deposit
577,3214,18:37:00,3164.55,withdrawal,Cash Withdrawal
577,3215,18:42:00,16486.63,withdrawal,Cash Withdrawal
578,3216,18:50:00,34858.57,transfer,Cash Deposit
578,3217,18:55:00,33474.96,deposit,Cash Deposit
578,3218,19:03:00,672.59,payment,Online Purchase
578,3219,19:06:00,45913.37,withdrawal,ATM Withdrawal
579,3220,19:14:00,1529.45,payment,Utility Bill
579,3221,19:24:00,1859.66,deposit,Salary Deposit
579,3222,19:34:00,4946.61,deposit,Check Deposit
579,3223,19:42:00,3768.87,payment,Online Purchase
579,3224,19:51:00,4046.72,deposit,Check Deposit
579,3225,19:55:00,4513.08,deposit,Check Deposit
579,3226,20:03:00,3805.94,deposit,Cash Deposit
579,3227,20:05:00,4136.2,transfer,Online Transfer
579,3228,20:14:00,44558.48,withdrawal,Cash Deposit
579,3229,20:19:00,44425.34,transfer,Bank Transfer
580,3230,20:29:00,38254.03,withdrawal,ATM Withdrawal
580,3231,20:31:00,34174.81,withdrawal,Cash Withdrawal
581,3232,20:34:00,4204.23,deposit,Cash Deposit
581,3233,20:36:00,1489.2,payment,Utility Bill
581,3234,20:38:00,1443.6,payment,Utility Bill
581,3235,20:45:00,1012.31,deposit,Check Deposit
581,3236,20:52:00,34624.21,payment,Online Transfer
581,3237,20:59:00,3806.05,transfer,Cash Deposit
582,3238,21:00:00,20737.47,transfer,Online Transfer
582,3239,21:10:00,1632.03,deposit,Salary Deposit
582,3240,21:20:00,4083.66,transfer,Bank Transfer
582,3241,21:22:00,24081.77,deposit,Online Transfer
582,3242,21:23:00,933.72,payment,Cash Deposit
582,3243,21:31:00,6409.43,transfer,Cash Deposit
583,3244,21:35:00,1820.22,payment,Online Transfer
583,3245,21:45:00,2625.63,transfer,Online Transfer
583,3246,21:46:00,1582.39,deposit,Salary Deposit
583,3247,21:54:00,48402.76,transfer,Online Transfer
583,3248,21:59:00,44224.18,withdrawal,Cash Withdrawal
583,3249,22:00:00,1372.67,deposit,Online Transfer
583,3250,22:02:00,24256.41,transfer,Bank Transfer
584,3251,22:09:00,4505.69,payment,Restaurant Bill
584,3252,22:11:00,10664.05,payment,Cash Deposit
584,3253,22:13:00,4292.24,payment,Restaurant Bill
584,3254,22:20:00,17580.86,payment,Restaurant Bill
584,3255,22:30:00,2164.39,deposit,Cash Deposit
585,3256,22:39:00,10615.11,transfer,Bank Transfer
585,3257,22:43:00,2748.17,transfer,Bank Transfer
586,3258,22:49:00,16512.46,deposit,Check Deposit
586,3259,22:57:00,3312.79,withdrawal,Cash Withdrawal
586,3260,23:02:00,1488.18,deposit,Salary Deposit
586,3261,23:03:00,1407.22,deposit,Salary Deposit
586,3262,23:05:00,2629.86,payment,Restaurant Bill
586,3263,23:14:00,4057.91,deposit,Check Deposit
586,3264,23:18:00,30846.11,withdrawal,ATM Withdrawal
586,3265,23:21:00,1838.51,deposit,Salary Deposit
586,3266,23:26:00,2110.57,transfer,Cash Deposit
586,3267,23:27:00,518.01,withdrawal,Cash Withdrawal
587,3268,23:29:00,5694.29,withdrawal,ATM Withdrawal
588,3269,23:34:00,46840.91,withdrawal,Online Transfer
588,3270,23:40:00,2230.46,deposit,Check Deposit
588,3271,23:43:00,14867.19,withdrawal,ATM Withdrawal
588,3272,23:47:00,3433.46,deposit,Cash Deposit
588,3273,23:48:00,38234.84,transfer,Bank Transfer
588,3274,23:58:00,31217.38,payment,Utility Bill
588,3275,00:07:00,3732.39,deposit,Cash Deposit
588,3276,00:15:00,2595.94,transfer,Cash Deposit
588,3277,00:23:00,913.82,deposit,Salary Deposit
588,3278,00:25:00,2239.8,payment,Cash Deposit
589,3279,00:26:00,8166.44,transfer,Bank Transfer
589,3280,00:35:00,47152.36,transfer,Bank Transfer
589,3281,00:37:00,4136.39,transfer,Bank Transfer
590,3282,00:39:00,35765.21,transfer,Bank Transfer
590,3283,00:41:00,1222.63,transfer,Bank Transfer
590,3284,00:47:00,2100.27,withdrawal,ATM Withdrawal
590,3285,00:49:00,1955.89,withdrawal,Cash Withdrawal
590,3286,00:56:00,2700.73,payment,Online Purchase
590,3287,00:58:00,4327.84,withdrawal,Cash Deposit
590,3288,00:59:00,43008.05,withdrawal,ATM Withdrawal
590,3289,01:00:00,35682.67,withdrawal,Cash Withdrawal
591,3290,01:04:00,2037.43,transfer,Online Transfer
591,3291,01:14:00,4729.71,payment,Online Transfer
591,3292,01:20:00,2674.83,transfer,Online Transfer
591,3293,01:25:00,47965.96,transfer,Online Transfer
591,3294,01:35:00,4914.58,deposit,Online Transfer
592,3295,01:40:00,42854.48,transfer,Online Transfer
592,3296,01:43:00,4742.67,transfer,Online Transfer
592,3297,01:46:00,21334.93,deposit,Cash Deposit
592,3298,01:51:00,32024.64,payment,Cash Deposit
592,3299,02:01:00,3493.25,withdrawal,Cash Deposit
592,3300,02:03:00,47110.0,withdrawal,Online Transfer
592,3301,02:09:00,3781.96,withdrawal,Cash Withdrawal
592,3302,02:11:00,11323.27,deposit,Check Deposit
592,3303,02:20:00,5253.12,withdrawal,ATM Withdrawal
593,3304,02:27:00,16459.79,payment,Online Purchase
594,3305,02:37:00,7815.06,payment,Restaurant Bill
594,3306,02:41:00,17410.31,withdrawal,Cash Withdrawal
594,3307,02:42:00,19411.38,payment,Cash Deposit
594,3308,02:45:00,913.12,payment,Utility Bill
595,3309,02:46:00,45799.04,deposit,Cash Deposit
595,3310,02:49:00,12204.77,transfer,Bank Transfer
595,3311,02:54:00,1180.78,withdrawal,ATM Withdrawal
595,3312,03:04:00,30243.39,payment,Utility Bill
595,3313,03:12:00,860.91,withdrawal,ATM Withdrawal
595,3314,03:15:00,4897.7,payment,Cash Deposit
595,3315,03:16:00,40427.12,deposit,Online Transfer
595,3316,03:18:00,3632.73,payment,Restaurant Bill
595,3317,03:19:00,6703.65,deposit,Cash Deposit
596,3318,03:24:00,1790.91,transfer,Cash Deposit
596,3319,03:28:00,23313.97,withdrawal,Cash Deposit
596,3320,03:31:00,2911.28,deposit,Cash Deposit
596,3321,03:40:00,2957.02,deposit,Cash Deposit
596,3322,03:43:00,4974.7,deposit,Cash Deposit
596,3323,03:49:00,37894.4,payment,Online Purchase
596,3324,03:57:00,31206.17,payment,Utility Bill
596,3325,04:03:00,25362.24,withdrawal,Cash Withdrawal
596,3326,04:07:00,48148.49,deposit,Online Transfer
596,3327,04:16:00,49849.79,transfer,Online Transfer
597,3328,04:17:00,13111.8,withdrawal,ATM Withdrawal
597,3329,04:26:00,48752.52,deposit,Cash Deposit
597,3330,04:31:00,46311.9,transfer,Bank Transfer
597,3331,04:32:00,3402.5,transfer,Online Transfer
597,3332,04:35:00,39984.04,deposit,Cash Deposit
597,3333,04:36:00,8694.25,payment,Utility Bill
598,3334,04:45:00,1457.06,deposit,Cash Deposit
598,3335,04:46:00,12077.85,deposit,Salary Deposit
598,3336,04:53:00,43763.98,transfer,Bank Transfer
598,3337,04:59:00,42210.56,deposit,Check Deposit
599,3338,05:01:00,47136.58,transfer,Online Transfer
599,3339,05:05:00,6617.46,withdrawal,ATM Withdrawal
600,3340,05:11:00,3336.9,payment,Cash Deposit
600,3341,05:14:00,4378.78,transfer,Cash Deposit
600,3342,05:20:00,1223.16,payment,Utility Bill
600,3343,05:29:00,27530.77,deposit,Salary Deposit
600,3344,05:36:00,13582.37,withdrawal,Online Transfer
600,3345,05:46:00,4071.78,withdrawal,Cash Deposit
600,3346,05:56:00,32742.42,deposit,Salary Deposit
600,3347,06:01:00,905.34,payment,Online Purchase
600,3348,06:03:00,18463.64,payment,Utility Bill
600,3349,06:08:00,37247.85,payment,Online Transfer
601,3350,06:15:00,1580.3,payment,Restaurant Bill
601,3351,06:17:00,32451.96,payment,Utility Bill
601,3352,06:23:00,7168.18,payment,Utility Bill
602,3353,06:26:00,17689.35,transfer,Bank Transfer
602,3354,06:29:00,2552.21,payment,Online Transfer
602,3355,06:33:00,2381.22,withdrawal,Cash Withdrawal
602,3356,06:42:00,2698.43,withdrawal,Cash Withdrawal
602,3357,06:45:00,1353.48,withdrawal,Cash Withdrawal
602,3358,06:52:00,36215.53,deposit,Salary Deposit
602,3359,06:57:00,33335.54,withdrawal,Cash Withdrawal
602,3360,07:06:00,3691.01,transfer,Online Transfer
602,3361,07:15:00,16481.3,payment,Online Transfer
603,3362,07:18:00,36190.05,deposit,Check Deposit
603,3363,07:23:00,27383.66,payment,Cash Deposit
603,3364,07:30:00,1129.42,deposit,Check Deposit
603,3365,07:32:00,616.96,payment,Online Purchase
603,3366,07:37:00,16454.17,withdrawal,ATM Withdrawal
603,3367,07:43:00,36854.12,transfer,Bank Transfer
604,3368,07:49:00,4473.35,transfer,Online Transfer
604,3369,07:59:00,13304.86,transfer,Bank Transfer
604,3370,08:04:00,4885.14,payment,Restaurant Bill
604,3371,08:06:00,47950.14,transfer,Online Transfer
604,3372,08:11:00,9916.45,payment,Online Transfer
604,3373,08:21:00,32964.05,withdrawal,Cash Deposit
604,3374,08:28:00,299.35,payment,Online Purchase
604,3375,08:38:00,906.48,transfer,Bank Transfer
604,3376,08:39:00,1090.06,payment,Utility Bill
604,3377,08:43:00,428.78,withdrawal,ATM Withdrawal
605,3378,08:51:00,1647.17,transfer,Online Transfer
605,3379,08:55:00,2605.85,payment,Online Transfer
605,3380,08:56:00,4229.04,deposit,Salary Deposit
605,3381,08:57:00,7607.51,withdrawal,Cash Withdrawal
605,3382,09:05:00,3251.9,withdrawal,ATM Withdrawal
606,3383,09:13:00,693.81,payment,Cash Deposit
606,3384,09:21:00,2066.8,deposit,Cash Deposit
606,3385,09:27:00,912.85,payment,Online Transfer
606,3386,09:32:00,7978.34,deposit,Check Deposit
606,3387,09:41:00,2800.06,deposit,Cash Deposit
606,3388,09:49:00,868.92,transfer,Online Transfer
606,3389,09:59:00,1241.45,payment,Online Transfer
606,3390,10:05:00,2638.49,deposit,Salary Deposit
606,3391,10:13:00,20763.97,withdrawal,Online Transfer
607,3392,10:20:00,27200.58,withdrawal,Online Transfer
607,3393,10:24:00,23005.32,deposit,Salary Deposit
608,3394,10:30:00,9790.2,payment,Restaurant Bill
608,3395,10:38:00,4079.09,withdrawal,Cash Deposit
609,3396,10:45:00,1931.86,deposit,Check Deposit
609,3397,10:55:00,21610.29,withdrawal,Cash Withdrawal
610,3398,11:03:00,2915.67,payment,Online Transfer
610,3399,11:12:00,4176.87,payment,Restaurant Bill
610,3400,11:15:00,4867.94,transfer,Online Transfer
610,3401,11:25:00,4962.04,payment,Utility Bill
610,3402,11:32:00,3359.14,deposit,Cash Deposit
610,3403,11:42:00,31277.91,payment,Restaurant Bill
611,3404,11:47:00,18974.89,payment,Utility Bill
612,3405,11:51:00,39617.31,deposit,Cash Deposit
612,3406,11:59:00,17389.19,deposit,Cash Deposit
612,3407,12:07:00,48323.81,deposit,Cash Deposit
612,3408,12:14:00,2760.39,transfer,Online Transfer
612,3409,12:18:00,44844.29,deposit,Cash Deposit
612,3410,12:25:00,4492.21,transfer,Online Transfer
613,3411,12:33:00,18526.93,deposit,Cash Deposit
613,3412,12:37:00,4394.54,withdrawal,Cash Deposit
613,3413,12:42:00,4683.07,payment,Online Purchase
613,3414,12:46:00,21058.05,deposit,Cash Deposit
613,3415,12:48:00,6534.88,payment,Restaurant Bill
613,3416,12:49:00,2036.49,deposit,Check Deposit
613,3417,12:56:00,2660.53,withdrawal,Cash Withdrawal
613,3418,13:03:00,2745.6,payment,Restaurant Bill
613,3419,13:08:00,5735.44,transfer,Online Transfer
614,3420,13:14:00,394.16,transfer,Online Transfer
614,3421,13:18:00,1017.49,transfer,Online Transfer
614,3422,13:26:00,29489.09,deposit,Salary Deposit
614,3423,13:34:00,6779.02,deposit,Cash Deposit
615,3424,13:44:00,717.87,withdrawal,Online Transfer
616,3425,13:51:00,4922.79,transfer,Online Transfer
616,3426,13:55:00,2107.94,transfer,Bank Transfer
617,3427,14:04:00,1381.12,transfer,Online Transfer
617,3428,14:08:00,4874.2,deposit,Salary Deposit
617,3429,14:14:00,1128.04,transfer,Bank Transfer
618,3430,14:21:00,1430.59,withdrawal,ATM Withdrawal
618,3431,14:24:00,10895.26,withdrawal,Cash Deposit
618,3432,14:34:00,1903.45,withdrawal,Cash Deposit
618,3433,14:39:00,26899.24,payment,Online Purchase
618,3434,14:44:00,4704.73,withdrawal,Cash Withdrawal
